"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2010","2010",50.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2011","2011",52.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2012","2012",51.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2013","2013",54,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2014","2014",51.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2015","2015",54.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2016","2016",54.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2017","2017",54.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2018","2018",53.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2001","2001",36.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2002","2002",34.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2003","2003",34.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2005","2005",34.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2006","2006",34.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2007","2007",36.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2008","2008",36.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2009","2009",36.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2010","2010",36.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2011","2011",33.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2012","2012",35.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2013","2013",33.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2014","2014",35.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2015","2015",31.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2016","2016",30.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2017","2017",31.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2018","2018",33.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2001","2001",15.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2002","2002",14.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2003","2003",14.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2005","2005",16.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2006","2006",17.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2007","2007",13.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2008","2008",13.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2009","2009",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2010","2010",10.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2011","2011",12.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2012","2012",11.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2013","2013",9.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2014","2014",11.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2015","2015",10.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2016","2016",12.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2017","2017",12.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2018","2018",11.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",0.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",0.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2003","2003",0.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2005","2005",1.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2006","2006",0.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2007","2007",0.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2008","2008",1.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2009","2009",1.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",0.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",0.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2012","2012",0.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2013","2013",1.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2014","2014",1.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2015","2015",1.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2016","2016",1.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2017","2017",1.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2018","2018",1.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",41.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",42.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2003","2003",42.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2005","2005",38.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2006","2006",39.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2007","2007",39.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2008","2008",39.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2009","2009",39.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",42.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",42,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2012","2012",42.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2013","2013",42.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2014","2014",42.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2015","2015",44.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2016","2016",43.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2017","2017",44.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2018","2018",44.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",43.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",43.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2003","2003",42.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2005","2005",44.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2006","2006",43.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2007","2007",44.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2008","2008",44.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2009","2009",45.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",43.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",43.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2012","2012",43.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2013","2013",42.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2014","2014",43.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2015","2015",41.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2016","2016",41.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2017","2017",41.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2018","2018",40.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2001","2001",13.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2002","2002",13.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2003","2003",13.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2005","2005",15.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2006","2006",16.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2007","2007",14.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2008","2008",15,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2009","2009",13.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2010","2010",12.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2011","2011",13.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2012","2012",13.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2013","2013",13.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2014","2014",13,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2015","2015",12.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2016","2016",13.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2017","2017",13.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2018","2018",13.4,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2001","2001",8,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2002","2002",5,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2003","2003",4,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2005","2005",,"0","il dato non raggiunge la metà della cifra minima considerata"
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2006","2006",6,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2007","2007",5,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2008","2008",12,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2009","2009",3,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2010","2010",11,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2011","2011",7,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2012","2012",8,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2013","2013",4,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2014","2014",7,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2015","2015",4,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2016","2016",6,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2017","2017",5,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2018","2018",1,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2001","2001",537,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2002","2002",561,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2003","2003",487,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2005","2005",518,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2006","2006",505,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2007","2007",492,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2008","2008",549,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2009","2009",487,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2010","2010",577,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2011","2011",478,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2012","2012",558,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2013","2013",549,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y60-64","60-64 anni","2014","2014",546,,
